date,campaign_id,advertiser_id,impressions,clicks,conversions,spend
2025-04-14,41,12,5339,109,8,61.81
2025-04-15,41,12,2453,66,4,53.03
2025-04-16,41,12,3181,79,3,48.95
2025-04-17,41,12,3897,76,3,55.64
2025-04-18,41,12,2834,72,3,44.62
2025-04-19,41,12,3304,63,4,39.66
2025-04-20,41,12,3326,63,5,47.35
2025-04-21,41,12,5648,105,8,63.67
2025-04-22,41,12,4777,102,5,57.99
2025-04-23,41,12,2672,68,4,51.16
2025-04-24,41,12,5738,111,9,62.36
2025-04-25,41,12,4922,113,7,57.44
2025-04-26,41,12,2475,75,2,41.9
2025-04-27,41,12,1950,48,3,39.92
2025-04-28,41,12,3296,72,3,49.44
2025-04-29,41,12,5762,109,7,62.43
2025-04-30,41,12,3933,83,6,55.55
2025-05-01,41,12,3441,83,3,50.21
2025-05-02,41,12,2866,74,5,49.44
2025-05-03,41,12,2886,67,4,39.66
2025-05-04,41,12,2965,52,2,40.43
2025-05-05,41,12,6368,125,6,63.7
2025-05-06,41,12,2847,72,4,45.69
2025-05-07,41,12,3940,80,7,61.59
2025-05-08,41,12,4500,85,5,53.82
2024-04-24,42,13,2654,56,3,36.5
2024-04-25,42,13,3114,63,4,38.54
2024-04-26,42,13,2930,53,2,36.49
2024-04-27,42,13,926,26,1,22.42
2024-04-28,42,13,2118,45,2,33.1
2024-04-29,42,13,4572,77,5,43.99
2024-04-30,42,13,4899,81,4,35.15
2024-05-01,42,13,1849,57,3,38.04
2024-05-02,42,13,3613,79,5,39.08
2024-05-03,42,13,2318,56,2,31.58
2024-05-04,42,13,1162,36,2,25.98
2024-05-05,42,13,3045,69,3,31.89
2024-05-06,42,13,2327,49,1,35.4
2024-05-07,42,13,2838,42,2,30.61
2024-05-08,42,13,2772,60,4,38.38
2024-05-09,42,13,2884,49,3,32.47
2024-05-10,42,13,2471,61,3,40.75
2024-05-11,42,13,1984,41,1,26.11
2024-05-12,42,13,3162,46,2,24.94
2024-05-13,42,13,3642,60,3,40.66
2024-05-14,42,13,4250,67,6,40.96
2024-05-15,42,13,3032,69,4,37.06
2024-05-16,42,13,1747,46,2,30.82
2024-05-17,42,13,1663,41,2,28.47
2024-05-18,42,13,1465,28,1,24.48
2024-05-19,42,13,1519,37,0,26.39
2024-05-20,42,13,1920,45,1,34.82
2024-05-21,42,13,2802,58,4,43.46
2024-05-22,42,13,3477,85,7,46.89
2024-05-23,42,13,3036,70,5,40.78
2024-05-24,42,13,2436,51,2,33.21
2024-05-25,42,13,1691,42,3,27.07
2024-05-26,42,13,1516,33,2,22.29
2024-05-27,42,13,2394,68,5,37.75
2024-05-28,42,13,2480,56,4,40.3
2024-05-29,42,13,2104,41,2,26.73
2024-05-30,42,13,3184,65,2,42.78
2024-05-31,42,13,2841,52,1,37.32
2024-06-01,42,13,2330,49,3,33.49
2024-06-02,42,13,1237,34,1,26.75
2024-06-03,42,13,2726,48,2,39.9
2024-06-04,42,13,1978,46,1,34.11
2024-06-05,42,13,2882,62,2,39.36
2024-06-06,42,13,2711,52,1,39.4
2024-06-07,42,13,2481,50,1,36.44
2024-06-08,42,13,1629,36,1,28.72
2024-06-09,42,13,2061,38,2,25.3
2024-06-10,42,13,2429,51,3,33.7
2024-06-11,42,13,3194,59,3,37.75
2024-06-12,42,13,2819,64,4,36.64
2024-06-13,42,13,2072,48,1,36.28
2024-06-14,42,13,2272,60,3,43.89
2024-06-15,42,13,1122,25,1,18.93
2024-06-16,42,13,1683,33,1,28.01
2024-06-17,42,13,3568,62,1,33.96
2024-06-18,42,13,1514,47,2,39.75
2024-06-19,42,13,1966,47,2,36.58
2024-06-20,42,13,2720,47,3,36.65
2024-06-21,42,13,2356,60,3,39.38
2024-06-22,42,13,2467,37,2,24.62
2024-06-23,42,13,2712,49,2,29.05
2024-06-24,42,13,1889,55,4,37.53
2024-06-25,42,13,3459,62,5,41.59
2024-06-26,42,13,2180,54,3,36.69
2024-06-27,42,13,2314,61,4,43.04
2024-06-28,42,13,2623,57,2,37.65
2024-06-29,42,13,1944,32,1,23.15
2024-06-30,42,13,1735,37,1,22.99
2024-07-01,42,13,2755,49,2,31.34
2024-07-02,42,13,3388,55,4,41.18
2024-07-03,42,13,3319,60,3,35.5
2024-07-04,42,13,7181,93,5,46.81
2024-07-05,42,13,2477,61,2,40.4
2024-07-06,42,13,1177,35,2,23.32
2024-07-07,42,13,2137,51,2,28.22
2024-07-08,42,13,4487,83,3,45.84
2024-07-09,42,13,2023,58,4,38.21
2024-07-10,42,13,2783,46,2,34.23
2024-07-11,42,13,2660,71,6,38.35
2024-07-12,42,13,2893,62,3,36.48
2024-07-13,42,13,2222,52,4,27.13
2024-07-14,42,13,1846,37,2,19.99
2024-07-15,42,13,3915,57,2,41.86
2024-07-16,42,13,2355,52,2,33.73
2024-07-17,42,13,2599,50,2,35.82
2024-07-18,42,13,4243,53,3,45.52
2024-07-19,42,13,3305,73,5,51.05
2024-07-20,42,13,1755,37,2,27.0
2024-07-21,42,13,1840,37,1,27.65
2024-07-22,42,13,1794,47,3,29.07
2024-07-23,42,13,3321,71,5,33.29
2024-07-24,42,13,3607,70,4,35.64
2024-07-25,42,13,2589,69,5,43.46
2024-07-26,42,13,1802,42,1,32.48
2024-07-27,42,13,3643,49,2,31.87
2024-07-28,42,13,1945,39,2,23.3
2024-07-29,42,13,2277,56,2,36.48
2024-07-30,42,13,3278,81,6,43.18
2024-07-31,42,13,3100,55,2,37.01
2024-08-01,42,13,2600,62,1,44.93
2024-08-02,42,13,1764,42,2,34.57
2024-08-03,42,13,1917,45,1,26.85
2024-08-04,42,13,1575,36,1,21.24
2024-08-05,42,13,3787,69,5,38.39
2024-08-06,42,13,2935,67,2,37.99
2024-08-07,42,13,2087,52,4,39.55
2024-08-08,42,13,2672,43,2,29.02
2024-08-09,42,13,1978,43,2,37.82
2024-08-10,42,13,1497,45,3,29.48
2024-08-11,42,13,1984,61,3,28.92
2024-08-12,42,13,3658,64,2,37.77
2024-08-13,42,13,3965,83,6,38.29
2024-08-14,42,13,3211,58,2,40.68
2024-08-15,42,13,3235,70,3,42.54
2024-08-19,43,13,2496,71,1,59.16
2024-08-20,43,13,3865,101,6,52.71
2024-08-21,43,13,5508,96,4,58.72
2024-08-22,43,13,5414,84,3,44.67
2024-08-23,43,13,2928,69,4,47.57
2024-08-24,43,13,3609,67,6,43.45
2024-08-25,43,13,2816,63,4,42.22
2024-08-26,43,13,3306,80,3,53.41
2024-08-27,43,13,3782,98,3,44.01
2024-08-28,43,13,6297,107,5,57.8
2024-08-29,43,13,5496,106,191,56.02
2024-08-30,43,13,4091,59,3,46.79
2024-08-31,43,13,3903,84,5,43.9
2024-09-01,43,13,2165,53,2,34.39
2024-09-02,43,13,4424,86,6,59.76
2024-09-03,43,13,3560,67,3,49.87
2024-09-04,43,13,6853,78,5,53.67
2024-09-05,43,13,3262,79,5,54.07
2024-09-06,43,13,3238,76,4,41.56
2024-09-07,43,13,2251,47,3,34.47
2024-09-08,43,13,2618,64,3,43.61
2024-09-09,43,13,4347,90,3,60.6
2024-09-10,43,13,3747,95,7,51.55
2024-09-11,43,13,3404,68,4,60.76
2024-09-12,43,13,4774,74,5,46.98
2024-09-13,43,13,6109,116,10,52.41
2024-09-14,43,13,2438,55,3,39.96
2024-09-15,43,13,3260,56,4,38.15
2024-09-16,43,13,4974,98,4,62.11
2024-09-17,43,13,4381,109,6,66.3
2024-09-18,43,13,5188,92,6,53.14
2024-09-19,43,13,3080,69,4,48.22
2024-09-20,43,13,3133,67,6,50.73
2024-09-21,43,13,1585,34,2,30.7
2024-09-22,43,13,3608,71,3,35.32
2024-09-23,43,13,3196,73,4,55.94
2024-09-24,43,13,8103,119,4,57.27
2024-09-25,43,13,5852,111,4,52.29
2024-09-26,43,13,4014,83,2,57.95
2024-09-27,43,13,3011,77,6,53.18
2024-09-28,43,13,3085,64,3,43.19
2024-09-29,43,13,2664,66,3,44.28
2024-09-30,43,13,3677,76,4,46.59
2024-10-01,43,13,2795,76,2,49.9
2024-10-02,43,13,3341,52,2,40.84
2024-10-03,43,13,4197,91,5,58.74
2024-10-04,43,13,4538,86,6,71.29
2024-10-05,43,13,3443,62,4,40.39
2024-10-06,43,13,3167,59,4,36.68
2024-10-07,43,13,3382,86,4,49.7
2024-10-08,43,13,2555,71,1,53.97
2024-10-09,43,13,5172,105,6,53.9
2024-10-10,43,13,5502,95,6,52.41
2024-10-11,43,13,7004,144,10,64.82
2024-10-12,43,13,3517,70,4,37.93
2024-10-13,43,13,2555,56,2,36.68
2024-10-14,43,13,5632,99,9,60.11
2024-10-15,43,13,4941,136,10,54.23
2024-10-16,43,13,2571,81,3,57.74
2024-10-17,43,13,2088,66,3,55.62
2024-10-18,43,13,3254,93,6,67.95
2024-10-19,43,13,2287,45,3,39.48
2024-10-20,43,13,2766,60,3,47.5
2024-10-21,43,13,3073,76,2,46.37
2024-10-22,43,13,2907,62,4,52.78
2024-10-23,43,13,4409,94,5,58.46
2024-10-24,43,13,2560,55,4,41.27
2024-10-25,43,13,3935,90,5,57.29
2024-10-26,43,13,2922,68,2,44.83
2024-10-27,43,13,1967,47,2,37.87
2024-10-28,43,13,3144,83,6,48.34
2024-10-29,43,13,2163,49,2,32.05
2024-10-30,43,13,2773,66,3,52.18
2024-10-31,43,13,3657,85,3,53.51
2024-11-01,43,13,4151,90,4,67.96
2024-11-02,43,13,3245,64,4,46.42
2024-11-03,43,13,3813,88,5,47.54
2024-11-04,43,13,5287,108,7,79.98
2024-11-05,43,13,4255,98,4,70.45
2024-11-06,43,13,3688,100,7,67.63
2024-11-07,43,13,6064,115,5,65.54
2024-11-08,43,13,3951,79,5,57.79
2024-11-09,43,13,4003,76,4,49.46
2024-11-10,43,13,2498,71,4,46.03
2024-11-11,43,13,5960,146,10,76.48
2024-11-12,43,13,5284,113,7,76.28
2024-11-13,43,13,7108,126,5,86.29
2024-11-14,43,13,6292,144,7,80.34
2024-11-15,43,13,3504,88,3,64.39
2024-11-16,43,13,3075,79,4,54.38
2024-11-17,43,13,4518,94,4,60.21
2024-11-18,43,13,5182,119,6,65.62
2024-11-19,43,13,7896,144,6,76.83
2024-11-20,43,13,6725,146,8,93.14
2024-11-21,43,13,8143,177,6,87.67
2024-11-22,43,13,3821,91,4,52.8
2024-11-23,43,13,3787,81,6,53.85
2024-11-24,43,13,4905,69,4,47.73
2024-11-25,43,13,5599,133,6,71.62
2024-11-26,43,13,9353,216,13,89.26
2024-12-20,44,13,2197,49,3,29.77
2024-12-21,44,13,1668,29,1,17.13
2024-12-22,44,13,1161,31,2,22.31
2024-12-23,44,13,2278,65,3,33.34
2024-12-24,44,13,3199,67,4,34.62
2024-12-25,44,13,1909,53,2,30.91
2024-12-26,44,13,1377,43,2,30.73
2024-12-27,44,13,2125,49,3,29.78
2024-12-28,44,13,1665,33,2,24.24
2024-12-29,44,13,1135,29,2,21.66
2024-12-30,44,13,2044,49,3,29.49
2024-12-31,44,13,1597,40,2,31.02
2025-01-01,44,13,1735,40,1,24.36
2025-01-02,44,13,1182,30,2,22.63
2025-01-03,44,13,2130,35,1,23.61
2025-01-04,44,13,2099,30,2,16.22
2025-01-05,44,13,940,23,1,15.97
2025-01-06,44,13,1360,27,1,21.71
2025-01-07,44,13,1340,36,0,20.99
2025-01-08,44,13,1086,32,1,21.57
2025-01-09,44,13,1315,33,2,19.24
2025-01-10,44,13,971,28,1,18.87
2025-01-11,44,13,1007,24,0,16.19
2025-01-12,44,13,1207,24,1,15.43
2025-01-13,44,13,2066,34,2,21.08
2025-01-14,44,13,1604,41,2,25.4
2025-01-15,44,13,1130,24,1,15.9
2025-01-16,44,13,1404,40,2,23.51
2025-01-17,44,13,1358,30,2,22.27
2025-01-18,44,13,1176,22,1,15.47
2025-01-19,44,13,1431,26,1,16.46
2025-01-20,44,13,1657,46,1,23.97
2025-01-21,44,13,1761,39,2,22.33
2025-01-22,44,13,2521,47,3,24.04
2025-01-23,44,13,2535,60,2,24.62
2025-01-24,44,13,1143,33,1,21.2
2025-01-25,44,13,868,19,1,13.2
2025-01-26,44,13,860,19,1,15.2
2025-01-27,44,13,1616,43,2,27.27
2025-01-28,44,13,2325,46,2,23.44
2025-01-29,44,13,1516,31,1,26.16
2025-01-30,44,13,1447,28,1,19.22
2025-01-31,44,13,1749,43,2,27.28
2025-02-01,44,13,1159,28,2,13.29
2025-02-02,44,13,1276,23,1,16.47
2025-02-03,44,13,1762,43,1,25.56
2025-02-04,44,13,2469,41,2,24.8
2025-02-05,44,13,1527,26,1,17.97
2025-02-06,44,13,1267,36,1,22.98
2025-02-07,44,13,1881,49,3,26.58
2025-02-08,44,13,1830,28,0,16.49
2025-02-09,44,13,1808,31,1,19.4
2025-02-10,44,13,2803,38,2,23.28
2025-02-11,44,13,1036,28,0,23.74
2025-02-12,44,13,1812,34,1,26.7
2025-02-13,44,13,2054,43,3,23.95
2025-02-14,44,13,1547,41,2,24.24
2025-02-15,44,13,1228,27,1,16.39
2025-02-16,44,13,885,19,1,12.18
2025-02-17,44,13,2158,44,3,26.14
2025-02-18,44,13,1534,31,1,20.76
2025-02-19,44,13,1569,40,1,24.89
2025-02-20,44,13,2608,44,3,18.9
2025-02-21,44,13,1532,39,2,22.77
2025-02-22,44,13,646,15,0,13.55
2025-02-23,44,13,1245,24,2,16.82
2025-02-24,44,13,1456,29,1,22.04
2025-02-25,44,13,1967,43,2,28.03
2025-02-26,44,13,1229,34,3,29.94
2025-02-27,44,13,1253,28,0,20.23
2025-02-28,44,13,1391,40,2,24.09
2025-03-01,44,13,829,18,1,15.01
2025-03-02,44,13,1146,24,1,16.68
2025-03-03,44,13,1810,39,3,22.46
2025-03-04,44,13,1499,33,1,24.29
2025-03-05,44,13,1822,31,1,19.47
2025-03-06,44,13,1235,35,2,21.28
2025-03-07,44,13,1346,38,2,25.38
2025-03-08,44,13,849,17,1,14.75
2025-03-09,44,13,901,23,1,16.59
2025-03-10,44,13,1590,35,2,24.77
2025-03-11,44,13,1518,29,1,20.61
2025-03-12,44,13,2403,43,2,22.54
2025-03-13,44,13,1877,35,1,21.38
2025-03-14,44,13,1755,50,2,27.32
2025-03-15,44,13,944,21,1,14.63
2025-03-16,44,13,1140,24,1,16.29
2025-03-17,44,13,1780,33,1,18.86
2025-03-18,44,13,2394,32,1,23.05
2025-03-19,44,13,2141,35,1,21.94
2025-03-20,44,13,2217,32,1,20.32
2025-03-21,44,13,1414,33,1,20.85
2025-03-22,44,13,1132,28,2,17.39
2025-03-23,44,13,125,3,0,2.23
2025-03-24,44,13,156,4,0,3.48
2025-03-25,44,13,239,4,0,3.23
2025-03-26,44,13,129,3,0,2.48
2025-03-27,44,13,246,4,0,3.24
2025-03-28,44,13,117,3,0,3.12
2025-03-29,44,13,132,3,0,1.97
2025-03-30,44,13,100,3,0,2.46
2025-03-31,44,13,163,4,0,3.25
2025-04-01,44,13,170,4,0,3.59
2025-04-02,44,13,238,5,0,3.81
2025-04-03,44,13,179,4,0,3.35
2025-04-04,44,13,195,6,0,3.56
2025-04-05,44,13,175,3,0,1.81
2025-04-06,44,13,77,2,0,2.01
2025-04-07,44,13,278,6,0,4.2
2025-04-08,44,13,238,4,0,3.03
2025-04-18,45,13,2876,54,3,32.71
2025-04-19,45,13,1492,34,2,18.51
2025-04-20,45,13,1742,36,2,22.65
2025-04-21,45,13,2502,52,3,34.61
2025-04-22,45,13,2267,45,2,28.6
2025-04-23,45,13,1640,42,2,29.6
2025-04-24,45,13,1709,39,2,28.22
2025-04-25,45,13,4610,61,3,36.39
2025-04-26,45,13,2077,41,2,25.92
2025-04-27,45,13,1503,37,2,24.31
2025-04-28,45,13,2419,49,3,33.37
2025-04-29,45,13,2555,56,2,29.07
2025-04-30,45,13,1804,51,2,33.29
2025-05-01,45,13,3558,61,2,30.96
2025-05-02,45,13,2047,57,1,35.0
2025-05-03,45,13,1659,39,1,25.54
2025-05-04,45,13,2209,37,1,22.88
2025-05-05,45,13,1978,38,1,26.35
2025-05-06,45,13,2621,73,6,32.23
2025-05-14,46,13,84,2,0,1.76
2025-05-15,46,13,91,2,0,1.98
2025-05-16,46,13,137,3,0,2.61
2025-05-17,46,13,43,1,0,1.42
2025-05-18,46,13,89,2,0,1.23
2025-05-19,46,13,117,2,0,1.98
2025-05-20,46,13,183,4,0,2.06
2025-05-21,46,13,127,3,0,2.43
2025-05-22,46,13,161,3,0,2.13
2025-05-23,46,13,115,3,0,1.98
2025-05-24,46,13,86,2,0,1.51
2025-05-25,46,13,41,1,0,1.3
2025-05-26,46,13,97,2,0,2.15
2025-05-27,46,13,151,4,0,2.39
2025-05-28,46,13,138,3,0,1.76
2025-05-29,46,13,77,2,0,1.55
2025-05-30,46,13,77,2,0,1.9
2025-05-31,46,13,68,2,0,1.33
2025-06-01,46,13,39,1,0,1.51
2025-06-02,46,13,117,3,0,2.36
2025-06-03,46,13,193,3,0,2.33
2025-06-04,46,13,95,2,0,1.51
2025-06-05,46,13,115,2,0,2.16
2025-06-06,46,13,117,2,0,1.88
2025-06-07,46,13,32,1,0,1.22
2025-06-08,46,13,152,3,0,1.41
2025-06-09,46,13,89,2,0,1.91
2025-06-10,46,13,150,3,0,2.08
2025-06-11,46,13,123,3,0,2.3
2025-06-12,46,13,106,2,0,1.76
2025-06-13,46,13,90,2,0,1.72
2025-06-14,46,13,56,2,0,1.54
2025-06-15,46,13,46,1,0,1.11
2025-06-16,46,13,127,3,0,2.03
2025-06-17,46,13,191,4,0,2.29
2025-06-18,46,13,129,3,0,2.09
2025-06-19,46,13,124,3,0,2.19
2025-06-20,46,13,108,3,0,2.2
2025-06-21,46,13,64,1,0,1.23
2025-06-22,46,13,44,1,0,1.23
2025-06-23,46,13,44,1,0,1.43
2025-06-24,46,13,134,3,0,2.36
2025-06-25,46,13,154,3,0,2.17
2025-06-26,46,13,72,2,0,1.97
2025-06-27,46,13,91,2,0,1.78
2025-06-28,46,13,39,1,0,1.14
2025-06-29,46,13,46,1,0,1.24
2025-06-30,46,13,231,4,0,2.31
2025-07-01,46,13,98,2,0,1.86
2025-07-02,46,13,82,2,0,1.56
2025-07-03,46,13,289,7,0,2.05
2025-07-04,46,13,233,3,0,1.53
2025-07-05,46,13,90,2,0,1.25
2025-07-06,46,13,47,1,0,1.53
2025-07-07,46,13,101,3,0,2.29
2025-07-08,46,13,157,3,0,1.5
2025-07-09,46,13,121,2,0,1.69
2025-07-10,46,13,154,3,0,2.28
2025-07-11,46,13,73,2,0,1.96
2025-07-12,46,13,93,2,0,1.51
2025-07-13,46,13,39,1,0,1.36
2025-07-14,46,13,113,2,0,1.84
2025-07-15,46,13,89,2,0,2.21
2025-07-16,46,13,123,2,0,1.71
2025-07-17,46,13,77,2,0,1.52
2025-07-18,46,13,87,2,0,1.87
2025-07-19,46,13,177,2,0,1.41
2025-07-20,46,13,43,1,0,1.32
2025-07-21,46,13,89,2,0,1.73
2025-07-22,46,13,80,2,0,1.68
2025-07-23,46,13,101,2,0,1.88
2025-07-24,46,13,102,3,0,1.9
2025-07-25,46,13,43,1,0,1.56
2025-07-26,46,13,67,2,0,1.55
2025-07-27,46,13,43,1,0,1.5
2025-07-28,46,13,114,2,0,1.67
2025-07-29,46,13,153,3,0,2.58
2025-07-30,46,13,92,2,0,1.82
2025-07-31,46,13,110,2,0,1.84
2025-08-01,46,13,121,3,0,1.51
2025-08-02,46,13,76,2,0,1.39
2025-08-03,46,13,84,2,0,1.42
2025-08-04,46,13,166,4,0,1.92
2025-08-05,46,13,146,3,0,1.84
2025-08-06,46,13,193,3,0,1.69
2025-08-07,46,13,80,2,0,2.27
2025-08-08,46,13,71,2,0,1.69
2025-08-09,46,13,79,2,0,1.54
2025-08-10,46,13,35,1,0,1.08
2025-08-11,46,13,88,2,0,1.65
2025-08-12,46,13,126,3,0,1.88
2025-08-13,46,13,131,3,0,1.72
2025-08-14,46,13,135,3,0,2.13
2025-08-15,46,13,117,2,0,1.67
2025-08-16,46,13,48,1,0,1.26
2025-08-17,46,13,35,1,0,1.27
2025-08-18,46,13,100,2,0,1.91
2025-08-19,46,13,113,3,0,2.11
2025-08-20,46,13,116,2,0,2.17
2025-08-21,46,13,74,2,0,1.41
2025-08-22,46,13,92,2,0,1.84
2025-08-23,46,13,58,1,0,1.2
2025-08-24,46,13,49,1,0,1.24
2025-08-25,46,13,81,2,0,1.63
2025-05-01,47,14,774,15,0,10.06
2025-05-02,47,14,1944,23,1,12.97
2025-05-03,47,14,517,12,0,7.28
2025-05-04,47,14,575,11,1,6.52
2025-05-05,47,14,1924,26,1,12.98
2025-05-06,47,14,823,18,0,13.49
2025-05-07,47,14,607,18,0,12.42
2025-05-08,47,14,797,19,1,11.58
2025-05-09,47,14,533,15,1,11.73
2025-05-10,47,14,722,12,0,7.72
2025-05-11,47,14,591,16,0,8.5
2025-05-12,47,14,896,16,0,9.45
2025-05-13,47,14,542,16,0,11.92
2025-05-14,47,14,860,19,0,11.64
2025-05-15,47,14,840,13,0,9.7
2025-05-16,47,14,2031,22,1,10.32
2025-05-17,47,14,382,9,0,6.04
2025-05-18,47,14,429,10,0,7.33
2025-05-19,47,14,1015,18,1,11.63
2025-05-20,47,14,987,24,1,11.61
2025-05-21,47,14,864,16,1,10.96
2025-05-22,47,14,591,14,0,9.34
2025-05-23,47,14,974,18,0,11.14
2025-05-24,47,14,446,14,0,9.05
2025-05-25,47,14,321,7,0,5.41
2025-05-26,47,14,1065,21,1,13.26
2025-05-27,47,14,856,19,0,13.06
2025-05-28,47,14,904,19,1,13.06
2025-05-29,47,14,753,20,1,12.95
2025-05-30,47,14,1010,18,1,12.55
2025-05-31,47,14,664,10,0,5.93
2025-06-01,47,14,288,7,0,6.54
2025-06-02,47,14,1329,21,1,12.72
2025-06-03,47,14,661,16,0,12.6
2025-06-04,47,14,733,17,1,13.57
2025-06-05,47,14,1330,24,1,14.71
2025-06-06,47,14,871,13,1,9.78
2025-06-07,47,14,837,9,0,7.47
2025-06-08,47,14,272,8,0,6.88
2025-06-09,47,14,725,17,1,12.93
2025-06-10,47,14,930,16,50,12.46
2025-06-11,47,14,734,18,0,12.04
2025-06-12,47,14,486,14,0,9.57
2025-06-13,47,14,1095,20,1,12.02
2025-06-14,47,14,533,15,0,8.94
2025-06-15,47,14,355,11,0,7.97
2025-06-16,47,14,708,16,1,10.81
2025-06-17,47,14,666,14,0,12.15
2025-06-18,47,14,1235,19,0,12.13
2025-06-19,47,14,904,14,0,11.32
2025-06-20,47,14,1089,23,1,14.99
2025-06-21,47,14,517,11,0,8.76
2025-06-22,47,14,651,14,0,8.96
2025-06-23,47,14,559,16,1,10.1
2025-06-24,47,14,647,17,1,11.04
2025-06-25,47,14,784,18,1,13.01
2025-06-26,47,14,665,14,0,10.17
2025-06-27,47,14,1105,15,0,11.1
2025-06-28,47,14,378,10,0,8.4
2025-06-29,47,14,505,13,0,8.47
2025-06-30,47,14,709,19,0,10.49
2025-07-01,47,14,744,20,0,13.31
2025-07-02,47,14,746,15,0,10.99
2025-07-03,47,14,1032,18,1,9.93
2025-07-04,47,14,583,18,1,12.36
2025-07-05,47,14,763,17,1,9.06
2025-07-06,47,14,404,9,0,7.85
2025-07-07,47,14,545,11,0,10.45
2025-07-08,47,14,883,23,0,11.02
2025-07-09,47,14,558,15,0,9.87
2025-07-10,47,14,752,15,1,10.07
2025-07-11,47,14,825,21,1,13.07
2025-07-12,47,14,532,13,1,9.59
2025-07-13,47,14,611,14,0,8.25
2025-07-14,47,14,799,19,0,12.69
2025-07-15,47,14,876,23,1,12.55
2025-07-16,47,14,856,18,0,12.31
2025-07-17,47,14,564,13,0,11.78
2025-07-18,47,14,885,18,1,9.38
2025-07-19,47,14,394,9,0,7.19
2025-07-20,47,14,594,12,0,8.64
2025-07-21,47,14,813,19,1,10.93
2025-07-22,47,14,677,13,0,11.36
2025-07-23,47,14,644,15,0,11.9
2025-07-24,47,14,771,14,0,12.06
2025-07-25,47,14,860,18,0,12.65
2025-07-26,47,14,456,11,1,7.85
2025-07-27,47,14,379,8,0,6.62
2025-08-07,48,14,406,11,0,8.72
2025-08-08,48,14,467,9,0,7.85
2025-08-09,48,14,359,8,0,5.36
2025-08-10,48,14,475,9,0,5.89
2025-08-11,48,14,829,15,0,7.92
2025-08-12,48,14,491,13,0,8.82
2025-08-13,48,14,711,12,1,7.36
2025-08-14,48,14,737,12,0,8.83
2025-08-15,48,14,558,10,0,6.87
2025-08-16,48,14,313,7,0,4.81
2025-08-17,48,14,431,8,0,6.38
2025-08-18,48,14,456,11,0,7.08
2025-08-19,48,14,580,13,0,7.16
2025-08-20,48,14,362,9,0,7.1
2025-08-21,48,14,353,11,0,8.71
2025-08-22,48,14,347,9,0,6.83
2025-08-23,48,14,807,11,0,5.6
2025-08-24,48,14,384,8,0,5.55
2025-08-25,48,14,800,17,0,8.5
2025-08-26,48,14,662,12,1,7.96
2025-08-27,48,14,574,12,1,7.62
2025-08-28,48,14,737,13,0,8.37
2025-08-29,48,14,394,10,0,7.09
2025-08-30,48,14,517,10,0,5.72
2025-08-31,48,14,319,7,0,4.28
2025-09-01,48,14,657,15,1,8.81
2025-09-02,48,14,529,12,0,7.53
2025-09-03,48,14,463,9,0,6.54
2025-09-04,48,14,456,12,0,8.12
2025-09-05,48,14,532,11,0,8.09
2025-09-06,48,14,286,6,0,5.33
2025-09-07,48,14,309,8,0,5.84
2025-09-08,48,14,381,8,0,5.66
2025-09-09,48,14,489,11,0,5.63
2025-09-10,48,14,527,10,0,6.6
2025-09-11,48,14,365,8,0,6.74
2025-09-12,48,14,319,8,0,6.63
2025-09-13,48,14,743,12,0,5.11
2025-09-14,48,14,368,5,0,4.56
2025-09-15,48,14,537,11,0,7.6
2025-09-16,48,14,459,10,0,7.72
2025-09-17,48,14,354,9,0,6.71
2025-09-18,48,14,512,10,0,7.56
2025-09-19,48,14,623,15,0,7.52
2025-09-20,48,14,316,6,0,5.51
2025-09-21,48,14,281,7,0,4.83
2025-09-22,48,14,586,10,0,6.83
2025-09-23,48,14,996,15,0,8.44
2025-09-24,48,14,694,11,0,6.01
2025-09-25,48,14,461,9,0,6.68
2025-09-26,48,14,494,12,0,7.0
2025-09-27,48,14,347,7,0,3.6
2025-09-28,48,14,437,8,0,4.94
2025-09-29,48,14,428,10,0,7.94
2025-09-30,48,14,503,9,0,6.28
2025-10-01,48,14,352,8,0,5.59
2025-10-02,48,14,562,13,0,6.56
2025-10-03,48,14,438,11,0,7.65
2025-10-04,48,14,283,6,0,4.9
2025-10-05,48,14,241,7,0,4.53
2025-10-06,48,14,549,9,0,6.42
2025-10-07,48,14,377,8,0,6.07
2025-10-08,48,14,596,12,0,7.47
2025-10-09,48,14,405,9,0,6.12
2025-10-10,48,14,856,14,0,7.16
2025-10-11,48,14,582,7,0,4.78
2025-10-12,48,14,204,5,0,3.6
2025-10-13,48,14,571,13,0,7.3
2025-10-14,48,14,734,11,0,7.72
2025-10-15,48,14,664,14,0,8.08
2025-10-16,48,14,522,10,0,6.12
2025-10-17,48,14,394,10,0,6.45
2025-10-18,48,14,218,6,0,3.82
2025-10-19,48,14,335,7,0,4.86
2025-10-20,48,14,394,8,0,6.38
2025-10-21,48,14,507,11,0,7.29
2025-10-22,48,14,509,10,0,6.62
2025-10-23,48,14,323,8,0,6.55
2025-10-24,48,14,661,10,0,6.33
2025-10-25,48,14,243,5,0,4.59
2025-10-26,48,14,243,6,0,4.15
2025-10-27,48,14,714,16,0,9.0
2025-10-28,48,14,310,8,0,6.93
2025-10-29,48,14,1387,16,0,7.2
2025-10-30,48,14,329,10,0,7.13
2025-10-31,48,14,393,8,0,6.56
2025-11-01,48,14,464,11,1,6.57
2025-11-02,48,14,371,12,0,7.08
